age,attrition,business_travel,daily_rate,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,salary,remote_work
28,Yes,Unknown,290.03550973654063,2,4,medical,1517,1,M,1,1, research scientist ,4,married,2342.59,6090.75,5,yes,13,3.0,4,Part Time,0,Unknown,4,2.0,3,2,2,28111.13,Y
47,No,travel_rarely,1973.9841269841268,5,5,Unknown,1518,4,M,3,5, research director ,3,married,15943.72,41453.67,4,Unknown,11,3.0,2,Full Time,1,21.0,2,3.0,3,1,1,191324.62,Y
29,No,Unknown,410.9444444444444,9,5,other,1519,2,M,2,1, laboratory technician ,4,Unknown,3319.17,8629.83,0,no,17,3.0,3,Full Time,0,4.0,2,Unknown,3,2,2,39830.0,N
37,No,Unknown,654.8492063492064,5,2,medical,1520,4,M,3,2, manufacturing director ,4,Unknown,5289.17,13751.83,7,no,16,3.0,3,Full Time,2,8.0,2,2.0,6,0,4,63470.0,N
23,No,Unknown,299.61904761904765,22,1,Unknown,1521,3,M,3,1, research scientist ,4,Unknown,2420.0,6292.0,1,Unknown,12,3.0,3,Full Time,2,Unknown,2,2.0,4,0,2,29040.0,N
42,No,travel_rarely,278.1587301587302,2,1,Unknown,1522,3,M,3,1, human resources ,3,divorced,2246.67,5841.33,0,yes,11,3.0,3,Part Time,1,4.0,5,3.0,3,1,0,26960.0,Y
30,No,Unknown,556.2566609977324,28,2,Unknown,1523,4,F,3,2, sales executive ,3,Unknown,4492.84,11681.39,7,Unknown,12,3.0,2,Part Time,1,4.0,2,4.0,2,2,2,53914.11,Y
21,Yes,Unknown,224.3015873015873,1,1,Unknown,1524,1,F,2,1, sales representative ,2,single,1811.67,4710.33,1,Unknown,11,3.0,3,Part Time,0,3.0,3,3.0,3,1,2,21740.0,N
57,No,travel_rarely,696.9444444444445,1,4,medical,1525,4,M,3,2, healthcare representative ,3,Unknown,5629.17,14635.83,2,no,11,3.0,3,Full Time,0,Unknown,2,3.0,3,1,2,67550.0,N
21,No,Unknown,290.03550973654063,9,2,Unknown,1526,1,M,3,1, sales representative ,4,single,2342.59,6090.75,1,Unknown,24,4.0,3,Part Time,0,3.0,3,2.0,3,2,2,28111.13,Y
31,No,travel_rarely,274.13492063492066,9,4,life sciences,1527,3,M,2,1, research scientist ,2,Unknown,2214.17,5756.83,0,Unknown,16,3.0,4,Part Time,0,3.0,5,3.0,2,2,2,26570.0,N
29,No,Unknown,290.03550973654063,23,3,Unknown,1528,4,M,3,1, research scientist ,4,Unknown,2342.59,6090.75,9,no,16,3.0,4,Part Time,0,6.0,4,3.0,3,1,2,28111.13,Y
27,No,travel_rarely,290.03550973654063,1,2,Unknown,1529,4,M,3,1, laboratory technician ,2,Unknown,2342.59,6090.75,1,no,11,3.0,2,Part Time,1,5.0,2,3.0,5,0,4,28111.13,Y
49,No,travel_rarely,1131.309523809524,7,3,other,1530,2,M,2,3, healthcare representative ,3,single,9137.5,23757.5,8,no,24,4.0,3,Full Time,0,Unknown,2,3.0,5,0,0,109650.0,N
36,No,travel_rarely,262.3730158730159,2,3,Unknown,1531,4,F,3,1, research scientist ,3,married,2119.17,5509.83,4,no,13,3.0,2,Unknown,1,Unknown,3,3.0,2,2,2,25430.04,Y
34,Yes,non_travel,547.2380952380953,37,3,marketing,1532,1,M,4,2, sales executive ,4,Unknown,4420.0,11492.0,8,yes,13,3.0,2,Unknown,0,Unknown,3,2.0,5,0,4,53040.0,Y
24,No,Unknown,556.2566609977324,32,4,marketing,1533,4,F,3,2, sales executive ,3,divorced,4492.84,11681.39,1,yes,12,3.0,4,Part Time,1,Unknown,2,4.0,5,0,3,53914.11,Y
42,No,Unknown,290.03550973654063,1,4,Unknown,1534,2,F,3,1, laboratory technician ,1,Unknown,2342.59,6090.75,3,no,16,3.0,2,Part Time,1,8.0,5,3.0,5,1,2,28111.13,Y
54,No,Unknown,2002.2063492063487,5,2,medical,1535,1,M,3,5, research director ,1,married,16171.67,42046.33,4,Unknown,11,3.0,3,Unknown,1,24.0,4,2.0,4,1,2,194060.04,Y
34,No,Unknown,674.5555555555557,4,4,Unknown,1536,3,F,3,2, sales executive ,3,married,5448.33,14165.67,9,no,15,3.0,1,Full Time,1,Unknown,3,3.0,3,1,2,65380.0,Y
43,No,Unknown,232.968253968254,21,3,Unknown,1537,4,M,3,1, laboratory technician ,4,Unknown,1881.67,4892.33,7,Unknown,20,4.0,1,Part Time,1,Unknown,1,3.0,3,1,2,22580.0,Y
43,No,travel_rarely,556.2566609977324,8,4,other,1538,3,F,3,2, healthcare representative ,3,Unknown,4492.84,11681.39,4,yes,14,3.0,4,Unknown,0,Unknown,3,3.0,5,0,2,53914.08,Y
31,No,travel_rarely,228.84126984126985,1,2,Unknown,1539,4,M,2,1, laboratory technician ,1,married,1848.33,4805.67,1,no,12,3.0,3,Unknown,1,4.0,3,Unknown,4,3,2,22179.96,Y
25,Yes,travel_rarely,290.03550973654063,3,3,medical,1540,1,M,3,1, laboratory technician ,1,married,2342.59,6090.75,5,no,13,3.0,3,Part Time,1,6.0,5,Unknown,2,0,2,28111.13,Y
45,No,Unknown,273.8253968253968,10,2,life sciences,1541,1,M,3,1, research scientist ,4,married,2211.67,5750.33,3,no,21,3.0,4,Part Time,2,8.0,3,2.0,2,0,2,26540.0,Y
45,No,travel_rarely,1582.7713464696226,33,2,medical,1542,3,M,3,4, healthcare representative ,4,married,12783.92,33238.2,0,yes,14,3.0,2,Full Time,0,21.0,2,3.0,20,4,10,153407.07,Y
47,Yes,non_travel,1032.4872861766066,29,4,life sciences,1543,1,M,3,3, manager ,2,married,8339.32,21682.23,1,Unknown,12,3.0,4,Part Time,1,Unknown,2,2.0,10,9,9,100071.84,N
35,No,Unknown,1032.4872861766066,38,3,life sciences,1544,2,F,4,3, manager ,2,divorced,8339.32,21682.23,7,Unknown,18,3.0,2,Unknown,1,10.0,6,2.0,7,6,2,100071.84,Y
29,No,travel_frequently,556.2566609977324,2,2,Unknown,1545,2,M,3,2, sales executive ,4,single,4492.84,11681.39,1,Unknown,18,3.0,1,Part Time,0,Unknown,3,Unknown,10,0,9,53914.11,Y
55,No,travel_rarely,556.2566609977324,17,2,technical degree,1546,17,M,3,2, laboratory technician ,4,married,4492.84,11681.39,3,Unknown,19,3.0,4,Unknown,1,12.0,4,3.0,10,0,8,53914.08,Y
26,Yes,travel_rarely,601.3015873015873,4,4,Unknown,1547,4,M,2,2, sales executive ,4,single,4856.67,12627.33,1,Unknown,12,3.0,2,Full Time,0,Unknown,0,Unknown,8,7,4,58280.0,Y
31,No,travel_rarely,556.2566609977324,7,3,technical degree,1548,2,M,4,2, sales executive ,4,Unknown,4492.84,11681.39,4,Unknown,11,3.0,2,Part Time,1,10.0,3,2.0,8,7,7,53914.11,N
43,No,travel_frequently,253.2936507936508,10,4,life sciences,1549,3,F,3,1, laboratory technician ,4,Unknown,2045.83,5319.17,0,no,19,3.0,1,Part Time,0,Unknown,5,3.0,8,1,7,24550.0,N
31,No,travel_rarely,556.2566609977324,7,3,marketing,1550,4,M,3,2, sales executive ,4,Unknown,4492.84,11681.39,4,Unknown,12,3.0,4,Unknown,3,13.0,3,3.0,7,1,7,53914.08,Y
32,No,Unknown,521.547619047619,2,4,medical,1551,1,F,4,2, research scientist ,4,single,4212.5,10952.5,7,Unknown,16,3.0,3,Part Time,0,Unknown,0,2.0,7,0,7,50550.0,N
33,No,Unknown,483.0634920634921,10,3,Unknown,1552,2,M,2,2, sales executive ,4,Unknown,3901.67,10144.33,3,no,14,3.0,3,Unknown,0,Unknown,6,2.0,7,0,1,46820.04,Y
43,No,travel_frequently,542.3888888888889,30,4,life sciences,1553,3,F,2,2, laboratory technician ,3,divorced,4380.83,11390.17,1,no,11,3.0,2,Unknown,1,9.0,3,4.0,9,0,0,52569.96,N
29,Yes,travel_rarely,218.62698412698413,8,4,Unknown,1554,2,M,1,1, laboratory technician ,1,Unknown,1765.83,4591.17,1,Unknown,11,3.0,4,Unknown,0,7.0,4,2.0,7,0,7,21189.96,Y
27,No,Unknown,556.2566609977324,12,4,Unknown,1555,2,F,3,2, sales executive ,2,Unknown,4492.84,11681.39,1,no,18,3.0,1,Part Time,1,8.0,3,3.0,8,0,7,53914.11,Y
29,No,travel_rarely,556.2566609977324,10,1,Unknown,1556,4,F,2,2, sales executive ,2,divorced,4492.84,11681.39,1,yes,14,3.0,1,Unknown,2,7.0,2,3.0,7,1,7,53914.08,Y
37,No,Unknown,616.3650793650794,6,3,medical,1557,3,M,4,2, research scientist ,1,divorced,4978.33,12943.67,4,Unknown,13,3.0,1,Full Time,2,13.0,2,3.0,7,6,7,59740.0,Y
26,No,travel_rarely,556.2566609977324,1,3,Unknown,1558,3,M,3,2, sales executive ,3,Unknown,4492.84,11681.39,1,Unknown,17,3.0,2,Part Time,1,Unknown,3,3.0,8,7,7,53914.11,N
40,No,travel_rarely,290.03550973654063,10,4,life sciences,1559,4,F,4,1, laboratory technician ,3,married,2342.59,6090.75,3,yes,13,3.0,3,Part Time,1,Unknown,3,3.0,7,1,7,28111.13,Y
41,Yes,Unknown,556.2566609977324,4,3,Unknown,1560,1,M,3,2, sales executive ,2,Unknown,4492.84,11681.39,1,no,18,3.0,3,Part Time,0,8.0,5,3.0,8,7,7,53914.11,Y
51,No,travel_rarely,556.2566609977324,31,2,Unknown,1561,31,F,3,2, sales executive ,4,Unknown,4492.84,11681.39,4,no,11,3.0,3,Part Time,1,18.0,2,2.0,7,0,7,53914.11,N
37,No,Unknown,313.031746031746,14,3,Unknown,1562,4,F,3,1, laboratory technician ,1,Unknown,2528.33,6573.67,1,no,12,3.0,3,Full Time,1,Unknown,2,2.0,18,12,17,30340.0,N
56,No,Unknown,1363.142857142857,6,3,life sciences,1563,3,F,4,4, sales executive ,1,married,11010.0,28626.0,9,no,11,3.0,4,Full Time,3,36.0,0,2.0,7,7,7,132120.0,Y
41,No,travel_rarely,865.8412698412699,1,3,marketing,1564,2,M,4,3, sales executive ,1,married,6993.33,18182.67,1,Unknown,16,3.0,3,Part Time,1,10.0,2,3.0,10,0,7,83920.0,Y
46,No,Unknown,556.2566609977324,18,3,medical,1565,3,F,3,2, manufacturing director ,3,Unknown,4492.84,11681.39,2,no,14,3.0,3,Unknown,1,19.0,5,2.0,10,0,8,53914.08,N
30,No,non_travel,290.03550973654063,2,3,Unknown,1566,3,F,3,1, laboratory technician ,4,single,2342.59,6090.75,0,Unknown,14,3.0,3,Part Time,0,12.0,2,2.0,11,6,7,28111.13,Y
35,No,travel_rarely,1032.4872861766066,16,3,life sciences,1567,4,M,3,3, healthcare representative ,3,Unknown,8339.32,21682.23,4,yes,12,3.0,3,Part Time,0,10.0,2,3.0,8,0,0,100071.84,Y
48,No,travel_rarely,417.9603174603175,2,5,Unknown,1568,2,F,3,2, sales executive ,4,married,3375.83,8777.17,2,no,14,3.0,1,Part Time,1,14.0,2,3.0,9,6,7,40510.0,Y
45,No,travel_rarely,495.75396825396825,2,3,other,1569,4,M,3,2, sales executive ,2,Unknown,4004.17,10410.83,0,no,19,3.0,2,Part Time,1,Unknown,3,4.0,8,3,7,48050.0,N
26,Yes,travel_frequently,282.8015873015873,17,4,life sciences,1570,2,F,3,1, human resources ,3,Unknown,2284.17,5938.83,0,yes,11,3.0,2,Part Time,1,8.0,2,Unknown,7,1,0,27410.0,Y
41,No,Unknown,556.2566609977324,2,4,other,1571,1,F,2,2, healthcare representative ,3,single,4492.84,11681.39,2,yes,17,3.0,1,Part Time,0,10.0,3,3.0,8,0,7,53914.11,Y
34,No,Unknown,550.6428571428571,21,4,Unknown,1572,4,M,4,2, sales executive ,4,single,4447.5,11563.5,1,Unknown,12,3.0,4,Part Time,0,10.0,3,3.0,10,5,7,53370.0,N
31,No,travel_rarely,556.2566609977324,29,4,medical,1573,1,M,4,2, sales executive ,4,divorced,4492.84,11681.39,4,no,22,4.0,4,Part Time,2,13.0,4,4.0,7,5,7,53914.11,Y
43,No,travel_frequently,556.2566609977324,9,5,Unknown,1574,4,M,3,2, laboratory technician ,3,divorced,4492.84,11681.39,3,Unknown,13,3.0,2,Part Time,1,10.0,3,3.0,8,4,7,53914.11,Y
53,No,Unknown,556.2566609977324,1,1,Unknown,1575,4,F,3,2, sales executive ,1,single,4492.84,11681.39,7,Unknown,20,4.0,4,Part Time,0,18.0,2,4.0,14,8,10,53914.11,N
37,No,travel_rarely,973.3492063492064,3,3,other,1576,3,M,3,3, manufacturing director ,3,married,7861.67,20440.33,1,no,15,3.0,3,Part Time,1,Unknown,2,3.0,10,7,8,94340.0,Y
54,No,Unknown,1032.4872861766066,24,4,Unknown,1577,3,M,3,3, human resources ,2,Unknown,8339.32,21682.23,2,Unknown,15,3.0,3,Part Time,1,16.0,1,4.0,9,7,1,100071.84,N
38,No,travel_rarely,556.2566609977324,7,4,marketing,1578,4,F,2,2, sales executive ,4,Unknown,4492.84,11681.39,0,no,20,3.0,1,Part Time,0,Unknown,2,3.0,7,0,5,53914.11,Y
29,No,Unknown,290.03550973654063,1,4,life sciences,1579,2,M,1,1, research scientist ,4,divorced,2342.59,6090.75,1,Unknown,18,3.0,4,Unknown,1,10.0,5,3.0,10,2,8,28111.08,Y
34,No,Unknown,1032.4872861766066,9,3,medical,1580,4,F,2,3, healthcare representative ,2,Unknown,8339.32,21682.23,1,Unknown,14,3.0,2,Unknown,0,9.0,3,4.0,8,7,7,100071.84,Y
39,No,Unknown,556.2566609977324,2,4,technical degree,1581,4,F,2,2, healthcare representative ,3,single,4492.84,11681.39,1,no,11,3.0,1,Part Time,0,20.0,4,3.0,20,11,10,53914.11,N
32,No,Unknown,556.7301587301588,10,3,marketing,1582,4,M,3,2, sales executive ,4,Unknown,4496.67,11691.33,1,Unknown,12,3.0,4,Unknown,0,10.0,2,2.0,10,0,8,53960.04,Y
38,No,travel_rarely,556.2566609977324,1,4,life sciences,1583,2,F,4,2, healthcare representative ,4,Unknown,4492.84,11681.39,0,Unknown,13,3.0,3,Part Time,0,10.0,4,Unknown,9,1,8,53914.11,N
27,No,travel_rarely,1032.4872861766066,1,2,life sciences,1584,3,F,3,3, manufacturing director ,1,married,8339.32,21682.23,1,Unknown,11,3.0,4,Part Time,0,9.0,3,3.0,9,0,7,100071.84,N
32,No,travel_rarely,1151.3253968253969,3,2,life sciences,1585,3,F,3,3, research director ,4,single,9299.17,24177.83,3,Unknown,15,3.0,4,Full Time,0,10.0,6,3.0,7,7,7,111590.0,N
47,No,Unknown,511.7460317460318,14,4,marketing,1586,4,M,3,2, sales executive ,1,single,4133.33,10746.67,2,Unknown,12,3.0,4,Part Time,0,20.0,2,3.0,7,1,7,49600.0,N
27,No,travel_frequently,907.2142857142858,10,2,Unknown,1587,4,M,3,3, manufacturing director ,1,Unknown,7327.5,19051.5,1,no,21,4.0,3,Part Time,2,9.0,4,2.0,9,1,7,87930.0,Y
41,No,Unknown,1979.8174603174605,1,3,Unknown,1588,4,M,2,5, manager ,3,Unknown,15990.83,41576.17,1,no,12,3.0,2,Full Time,1,22.0,3,3.0,22,2,10,191890.0,N
28,Yes,Unknown,228.63492063492063,1,2,Unknown,1589,1,F,1,1, research scientist ,2,Unknown,1846.67,4801.33,7,yes,13,3.0,4,Part Time,0,10.0,4,3.0,7,3,7,22160.0,Y
36,No,Unknown,1208.484126984127,8,3,Unknown,1590,1,F,4,3, research director ,1,married,9760.83,25378.17,9,Unknown,14,3.0,1,Full Time,1,10.0,2,3.0,8,0,5,117130.0,N
30,No,Unknown,547.2380952380953,35,5,marketing,1591,35,M,3,2, sales executive ,4,divorced,4420.0,11492.0,7,no,23,3.0,4,Part Time,1,10.0,2,2.0,8,7,7,53040.0,N
56,No,travel_rarely,1145.547619047619,9,3,Unknown,1592,3,M,3,4, healthcare representative ,4,married,9252.5,24056.5,7,no,11,3.0,3,Full Time,0,30.0,1,2.0,10,1,1,111030.0,Y
45,No,travel_rarely,684.2539682539683,2,2,Unknown,1593,2,M,1,2, sales representative ,3,single,5526.67,14369.33,0,no,13,3.0,1,Full Time,0,9.0,3,3.0,8,3,1,66320.0,Y
36,No,non_travel,782.7857142857142,8,4,Unknown,1594,1,M,2,3, sales executive ,1,single,6322.5,16438.5,1,Unknown,15,3.0,2,Part Time,0,10.0,1,3.0,10,0,9,75870.0,Y
29,No,Unknown,447.2619047619048,27,3,medical,1595,2,F,3,2, healthcare representative ,3,married,3612.5,9392.5,4,no,12,3.0,1,Part Time,1,11.0,3,2.0,8,1,1,43350.0,Y
38,No,Unknown,616.984126984127,2,4,life sciences,1596,1,F,4,2, manufacturing director ,1,single,4983.33,12956.67,6,Unknown,12,3.0,4,Full Time,0,17.0,2,3.0,15,4,12,59800.0,N
40,No,Unknown,437.8730158730159,2,2,medical,1597,3,F,4,2, healthcare representative ,2,Unknown,3536.67,9195.33,1,no,24,4.0,4,Part Time,1,8.0,2,3.0,8,3,7,42440.0,Y
42,No,travel_frequently,1973.9841269841268,8,3,Unknown,1598,2,M,3,5, manager ,4,Unknown,15943.72,41453.67,1,no,13,3.0,2,Full Time,1,24.0,4,2.0,24,14,9,191324.62,Y
36,No,travel_rarely,539.3968253968254,1,3,other,1599,3,F,3,2, manufacturing director ,2,Unknown,4356.67,11327.33,0,Unknown,15,3.0,1,Part Time,1,Unknown,2,3.0,9,0,5,52280.0,Y
29,No,travel_rarely,278.57142857142856,23,2,Unknown,1600,3,M,4,1, research scientist ,3,married,2250.0,5850.0,1,Unknown,24,4.0,3,Part Time,1,10.0,3,3.0,10,0,7,27000.0,N
55,Yes,Unknown,556.2566609977324,2,1,medical,1601,3,M,3,2, sales executive ,4,single,4492.84,11681.39,4,Unknown,16,3.0,3,Unknown,0,Unknown,3,2.0,9,7,3,53914.08,Y
28,No,Unknown,556.2566609977324,43,4,Unknown,1602,43,F,3,2, sales executive ,2,Unknown,4492.84,11681.39,1,Unknown,20,4.0,1,Part Time,0,8.0,2,3.0,8,7,5,53914.11,N
26,Yes,Unknown,244.11111111111111,5,2,medical,1603,3,F,2,1, research scientist ,3,married,1971.67,5126.33,1,Unknown,14,3.0,1,Part Time,1,8.0,2,3.0,8,1,7,23660.0,Y
44,No,Unknown,290.03550973654063,9,2,Unknown,1604,2,M,3,1, research scientist ,1,Unknown,2342.59,6090.75,1,yes,13,3.0,4,Part Time,0,8.0,0,3.0,8,7,1,28111.13,N
41,Yes,Unknown,290.03550973654063,2,4,life sciences,1605,2,F,1,1, laboratory technician ,4,divorced,2342.59,6090.75,4,yes,13,3.0,3,Part Time,1,Unknown,1,2.0,7,1,0,28111.13,Y
31,No,travel_rarely,240.2936507936508,7,4,Unknown,1606,2,M,2,1, sales representative ,3,Unknown,1940.83,5046.17,3,Unknown,15,3.0,2,Part Time,0,Unknown,2,4.0,7,5,2,23290.0,Y
26,No,travel_frequently,443.031746031746,1,3,medical,1607,3,M,2,2, sales executive ,1,Unknown,3578.33,9303.67,1,Unknown,12,3.0,2,Part Time,0,Unknown,2,3.0,7,0,7,42940.0,Y
31,No,Unknown,556.2566609977324,12,3,medical,1608,4,F,3,2, healthcare representative ,4,Unknown,4492.84,11681.39,0,Unknown,11,3.0,3,Part Time,2,10.0,2,1.0,9,8,5,53914.11,Y
32,No,Unknown,693.8492063492063,3,4,medical,1609,3,F,3,2, manufacturing director ,1,married,5604.17,14570.83,1,Unknown,12,3.0,3,Full Time,1,8.0,2,4.0,8,6,3,67250.0,Y
36,Yes,travel_rarely,1065.2777777777778,3,1,life sciences,1610,3,M,2,3, sales executive ,4,married,8604.17,22370.83,1,Unknown,11,3.0,1,Full Time,1,Unknown,6,3.0,16,3,7,103250.0,N
45,No,non_travel,458.8174603174604,4,2,Unknown,1611,3,M,3,2, laboratory technician ,2,Unknown,3705.83,9635.17,1,Unknown,12,3.0,2,Part Time,0,Unknown,5,2.0,9,0,8,44470.0,Y
39,No,travel_rarely,1032.4872861766066,13,5,Unknown,1612,13,M,4,3, sales executive ,3,single,8339.32,21682.23,0,no,18,3.0,4,Part Time,0,9.0,3,3.0,8,0,7,100071.84,Y
36,No,non_travel,556.2566609977324,8,4,technical degree,1613,1,M,3,2, sales executive ,4,divorced,4492.84,11681.39,4,no,13,3.0,4,Part Time,2,12.0,3,3.0,7,0,7,53914.11,Y
46,No,Unknown,1118.928571428571,7,2,medical,1614,4,M,3,3, manufacturing director ,3,Unknown,9037.5,23497.5,6,Unknown,13,3.0,2,Full Time,1,Unknown,3,3.0,8,0,7,108450.0,N
35,No,Unknown,1032.4872861766066,18,5,life sciences,178,2,M,3,3, sales executive ,1,married,8339.32,21682.23,1,Unknown,22,4.0,4,Unknown,1,9.0,3,2.0,9,1,8,100071.84,Y
59,No,travel_rarely,290.03550973654063,6,2,medical,853,2,M,3,1, human resources ,3,married,2342.59,6090.75,8,Unknown,17,3.0,4,Part Time,0,Unknown,2,2.0,2,2,2,28111.13,N
30,No,travel_rarely,1032.4872861766066,5,3,Unknown,112,2,F,3,3, sales executive ,4,Unknown,8339.32,21682.23,2,no,12,3.0,3,Part Time,1,Unknown,2,3.0,10,7,4,100071.84,Y
34,Yes,travel_rarely,556.2566609977324,24,4,Unknown,159,1,F,2,2, sales executive ,2,single,4492.84,11681.39,0,yes,23,4.0,3,Part Time,0,16.0,2,4.0,15,10,10,53914.11,N
47,No,Unknown,290.03550973654063,2,4,life sciences,969,4,F,2,1, sales representative ,4,single,2342.59,6090.75,1,yes,18,3.0,1,Unknown,0,3.0,3,2.0,3,1,2,28111.08,Y
24,No,travel_rarely,429.4126984126984,4,1,Unknown,633,4,F,3,2, sales executive ,3,married,3468.33,9017.67,1,yes,12,3.0,3,Unknown,2,Unknown,3,3.0,5,0,3,41619.96,Y
21,Yes,travel_rarely,290.03550973654063,18,1,other,1339,4,F,3,1, research scientist ,4,single,2342.59,6090.75,1,no,19,3.0,1,Part Time,0,Unknown,3,2.0,1,0,0,28111.13,N
50,No,Unknown,290.03550973654063,8,4,marketing,932,4,M,3,1, sales representative ,2,married,2342.59,6090.75,7,no,15,3.0,4,Part Time,1,4.0,2,3.0,2,2,2,28111.13,Y
51,No,travel_rarely,556.2566609977324,35,3,medical,1179,35,M,1,2, manufacturing director ,2,divorced,4492.84,11681.39,5,Unknown,18,3.0,4,Part Time,1,Unknown,3,3.0,4,1,2,53914.11,Y
36,No,travel_rarely,556.2566609977324,14,4,Unknown,168,14,F,2,2, sales executive ,3,married,4492.84,11681.39,1,yes,13,3.0,1,Part Time,1,10.0,4,3.0,10,1,7,53914.11,N
31,No,travel_rarely,456.4444444444444,8,4,Unknown,271,3,F,3,2, manufacturing director ,4,single,3686.67,9585.33,1,no,23,4.0,4,Part Time,0,11.0,2,3.0,11,1,8,44240.0,N
58,Yes,travel_rarely,255.7698412698413,2,3,Unknown,1349,4,M,3,1, research scientist ,3,single,2065.83,5371.17,4,no,24,4.0,1,Part Time,0,7.0,4,3.0,1,0,0,24790.0,N
50,No,Unknown,1874.888888888889,47,3,Unknown,672,1,F,3,5, research director ,2,Unknown,15143.33,39372.67,3,yes,19,3.0,1,Full Time,0,28.0,1,2.0,8,0,7,181720.0,Y
32,No,travel_rarely,290.03550973654063,29,4,Unknown,1158,3,F,2,1, laboratory technician ,2,single,2342.59,6090.75,1,Unknown,13,3.0,3,Part Time,0,6.0,3,3.0,6,4,1,28111.13,N
31,Yes,travel_frequently,290.03550973654063,2,3,Unknown,1393,3,F,2,1, sales representative ,4,single,2342.59,6090.75,7,no,14,3.0,3,Part Time,0,3.0,3,4.0,1,0,0,28111.13,Y
37,No,Unknown,1032.4872861766066,11,3,Unknown,191,2,M,3,3, research director ,4,Unknown,8339.32,21682.23,1,Unknown,14,3.0,3,Part Time,3,Unknown,1,3.0,10,0,7,100071.84,Y
47,Yes,non_travel,1032.4872861766066,10,4,life sciences,300,1,M,3,3, manager ,2,married,8339.32,21682.23,1,Unknown,12,3.0,4,Unknown,1,Unknown,2,2.0,10,9,9,100071.84,Y
28,No,travel_rarely,290.03550973654063,9,3,Unknown,864,4,M,3,1, research scientist ,4,married,2342.59,6090.75,1,no,23,4.0,4,Unknown,1,Unknown,3,Unknown,5,0,4,28111.13,Y
29,No,Unknown,410.9444444444444,9,5,other,878,2,M,2,1, laboratory technician ,4,Unknown,3319.17,8629.83,0,no,17,3.0,3,Full Time,0,4.0,2,Unknown,3,2,2,39830.0,Y
29,No,Unknown,447.2619047619048,27,3,medical,352,2,F,3,2, healthcare representative ,3,married,3612.5,9392.5,4,no,12,3.0,1,Part Time,1,11.0,3,2.0,8,1,1,43350.0,Y
35,No,Unknown,1032.4872861766066,1,3,Unknown,293,3,F,3,3, sales executive ,3,single,8339.32,21682.23,1,no,14,3.0,1,Part Time,0,10.0,3,4.0,10,0,8,100071.84,Y
24,No,Unknown,209.75396825396828,13,2,Unknown,1402,4,F,3,1, sales representative ,2,married,1694.17,4404.83,1,Unknown,13,3.0,3,Part Time,1,1.0,2,Unknown,1,0,0,20330.0,Y
24,No,Unknown,290.03550973654063,24,2,technical degree,1212,3,M,2,1, laboratory technician ,1,Unknown,2342.59,6090.75,0,Unknown,14,3.0,2,Part Time,3,Unknown,3,3.0,1,0,0,28111.13,N
35,No,travel_rarely,1032.4872861766066,16,3,life sciences,1567,4,M,3,3, healthcare representative ,3,Unknown,8339.32,21682.23,4,yes,12,3.0,3,Part Time,0,10.0,2,3.0,8,0,0,100071.84,Y
48,No,travel_rarely,417.9603174603175,2,5,Unknown,1568,2,F,3,2, sales executive ,4,married,3375.83,8777.17,2,no,14,3.0,1,Part Time,1,14.0,2,3.0,9,6,7,40510.0,Y
31,Yes,travel_frequently,290.03550973654063,2,3,life sciences,1056,2,M,3,1, laboratory technician ,4,Unknown,2342.59,6090.75,6,Unknown,13,3.0,3,Part Time,1,7.0,2,1.0,2,2,2,28111.13,Y
31,No,travel_rarely,556.2566609977324,2,1,life sciences,532,2,M,3,2, sales executive ,4,Unknown,4492.84,11681.39,4,yes,13,3.0,3,Part Time,0,10.0,2,4.0,6,0,5,53914.11,Y
25,No,Unknown,333.1507936507937,1,3,Unknown,1048,1,M,3,1, laboratory technician ,4,Unknown,2690.83,6996.17,4,no,11,3.0,2,Full Time,1,7.0,2,2.0,3,0,2,32290.0,Y
26,Yes,travel_rarely,601.3015873015873,45,4,Unknown,304,4,M,2,2, sales executive ,4,single,4856.67,12627.33,1,Unknown,12,3.0,2,Unknown,0,Unknown,0,Unknown,8,7,4,58280.04,Y
57,No,travel_rarely,696.9444444444445,1,4,medical,1525,4,M,3,2, healthcare representative ,3,Unknown,5629.17,14635.83,2,no,11,3.0,3,Full Time,0,Unknown,2,3.0,3,1,2,67550.0,N
50,No,Unknown,290.03550973654063,28,1,medical,203,4,M,4,1, laboratory technician ,3,married,2342.59,6090.75,1,yes,11,3.0,3,Unknown,3,20.0,3,3.0,20,3,8,28111.08,Y
58,Yes,travel_rarely,1032.4872861766066,23,4,medical,1474,4,F,3,3, healthcare representative ,4,married,8339.32,21682.23,1,Unknown,12,3.0,4,Part Time,1,40.0,3,2.0,40,15,6,100071.84,Y
35,No,Unknown,201.2936507936508,4,2,other,1235,3,M,3,1, laboratory technician ,4,divorced,1625.83,4227.17,1,Unknown,12,3.0,3,Part Time,1,1.0,3,3.0,1,0,0,19510.0,Y
34,Yes,non_travel,547.2380952380953,37,3,marketing,1532,1,M,4,2, sales executive ,4,Unknown,4420.0,11492.0,8,yes,13,3.0,2,Unknown,0,Unknown,3,2.0,5,0,4,53040.0,Y
